,链接,名字,放送类型,评分,中文名,导演,总导演,副导演,放送时间,系列构成,制作公司,脚本,分镜,演出,作画监督,原画,制片人,总集数,评分人数,看过,搁置,弃坑
2380,/subject/67807,Rio 2,剧场版,6.6,里约大冒险2,,,,2019-02-09,,Blue sky studios,,,,,,,1,105,165,2,1
2381,/subject/27886,ポケットモンスタークリスタル ライコウ雷の伝説,TV,6.5,精灵宝可梦：雷公 雷的传说,"湯山邦彦,日高政光",,,2001-12-30,,オー・エル・エム,,辻初樹,,,"浦上貴之,岩根雅明,中山勝一,辻初樹",,1,86,166,3,7
2382,/subject/304,RD 潜脳調査室,TV,6.7,RD 潜脑调查室,古橋一浩,,,2008-04-08,藤咲淳一,Production I.G,"藤咲淳一,後藤みどり,川島正弘,櫻井圭記,むとうやすゆき","萩原弘光,矢萩利幸,安藤真裕,初見浩一,吉原正行,高橋知也,加藤敏幸,岡村天斎,長沼範裕,山本秀世,西村博之,島崎奈々子,河野利幸,古橋一浩","ソー・ヘジン,島崎奈々子,矢萩利幸,吉原正行,下司泰弘,初見浩一,古橋一浩,河野利幸,許琮,花井宏和,萩原弘光,蔵本穂高,山本秀世,長沼範裕","肥塚正史,井川麗奈,松岡謙治,川面恒介,佐藤仁実,近藤圭一,矢向宏志,小村方宏治,浅野恭司,高橋英樹,谷津美弥子,田畑昭,金子ひらく,佐々木啓悟,大久保徹","佐々木啓悟,井川麗奈,松本憲生,菊田幸一,浅野恭司,山下将仁,戸谷賢都,草間英興,向田隆,岡真里子,江面久,矢向宏志,塩谷直義",,26,193,221,75,52
2383,/subject/25399,銃夢 GUNNM,OVA,6.6,铳梦,福富博,,,2019-02-09,,アニメイトフィルム,遠藤明範,,,藤川太,植田均,丸山正雄,2,142,189,13,6
2384,/subject/196188,あいまいみー〜Surgical Friends〜,TV,6.7,漫研部~Surgical Friends~,いまざきいつき,,,2017-01-03,,セブン,いまざきいつき,いまざきいつき,いまざきいつき,いまざきいつき,いまざきいつき,,12,179,253,19,31
2385,/subject/147780,マギ シンドバッドの冒険,TV,6.7,天方魔谭MAGI 辛巴达的冒险,宮尾佳和,,,2016-04-15,岸本卓,レイ・デュース,岸本卓,飯田崇,"平林拓真,藤井康晶,安部元宏","井上和俊,林隆祥,米澤彩織,坪山圭一",普津澤時ヱ門,前田俊博,13,379,488,54,50
2386,/subject/194852,エスカクロン,OVA,6.6,ESCHA CHRON,山口ひかる,水島精二,,2019-02-09,,ラルケ,髙橋龍也,,,,,,2,96,136,2,8
2387,/subject/4471,爆裂天使,TV,6.6,爆裂天使,大畑晃一,,浦田保則,2004-04-06,志茂文彦,GONZO,"赤星政尚,鈴木貴昭,高橋ナツコ","大畑晃一,静野孔文,細越裕治,青木新一郎,高山功,原田浩","高山功,静野孔文","天﨑まなむ,神本兼利,久嶋浩徳,福島豊明,高津幸央,堀内修,深澤謙二,鈴木雄大","北久保弘之,植田均,阿部望,寺岡巌,三輪和宏,堀内修,阿蒜晃士",,24,157,223,37,20
2388,/subject/3547,冥王計画ゼオライマー,OVA,6.6,冥王计划志雷马,平野俊貴,,,2019-02-09,,"アートミック,AIC",會川昇,"麻宮騎亜,西森章,平野俊貴","麻宮騎亜,西森章","岩瀧智,西井正典","増尾昭一,横山彰利,数井浩子,高木弘樹,橋本敬史,岸田隆宏,磯光雄,うるし原智志",,4,150,209,8,4
2389,/subject/78398,殺し屋さん,TV,6.7,限制级杀手,池ヶ谷 愛,,,2013-10-10,,オペラハウス,,,,,,,10,813,1033,49,84
2390,/subject/18606,春を抱いていた,OVA,6.6,拥抱春天的罗曼史,新田義方,,,2019-02-09,,,,,,,,,2,154,246,5,6
2391,/subject/92382,ソードアート・オンラインII,TV,6.8,刀剑神域 第二季,伊藤智彦,,,2014-07-05,,A-1 Pictures,"木澤行人,伊藤智彦,高山淳史,菅原雪絵,中本宗応","神志那弘志,平川哲生,高橋敦史,山田弘和,鹿間貴裕,今泉賢一,高橋亨,村川健一郎,藤澤俊幸,こさや,伊藤智彦,中山奈緒美,宮地昌幸,河合滋樹,坂本一也,森賢,西村聡","山田弘和,木村寛,伊藤智彦,こさや,渡部周,星野真,青柳宏宜,西片康人,河合滋樹,高島大輔,髙橋英俊,岩田義彦,町谷俊輔","鈴木奈都子,平野絵美,西口智也,青木悠,鈴木豪,中村直人,梅津茜,徳倉栄一,神本兼利,足立慎吾,山崎輝彦,福島豊明,仁井学,明珍宇作,戸谷賢都,柳隆太,竹内哲也,黒田結花","大塚舞,まじろ,林隆祥,滝山真哲,西谷泰史,戸谷賢都,石田慶一,岡真里子,竹内哲也,足立慎吾,石原満,中村直人,飯塚晴子,松本顕吾","柏田真一郎,三木一馬",24,4097,5089,308,322
2392,/subject/18513,とっとこハム太郎,TV,6.5,哈姆太郎 1期,鍋島修,,,2000-07-07,,トムス・エンタテインメント,"中瀬理香,岡田麿里,竹内啓雄,金春智子,冨岡淳広,長田敏靖,志茂文彦,丸尾みほ,藤田伸三,菅良幸,三浦浩児","土屋日,秦義人,原田奈々,羽生尚靖","秦義人,羽生尚靖,土屋日,原田奈々",,,,296,95,171,7,11
2393,/subject/17120,ネギま!? 春,OVA,6.6,魔法老师涅吉!? 春,大沼心,新房昭之,,2019-02-09,,"ガンジス,SHAFT",,大沼心,大沼心,大田和寛,,,1,108,204,9,9
2394,/subject/87615,俺の脳内選択肢が、学園ラブコメを全力で邪魔している OAD,OVA,6.7,我的脑内选项正在全力妨碍学园恋爱喜剧 OAD,稲垣隆行,,,2019-02-09,,diomedéa,金杉弘子,稲垣隆行,稲垣隆行,"冨谷美香,川島尚",,,1,553,961,15,20
2395,/subject/10595,無敵看板娘,TV,6.7,无敌看板娘,富沢信雄,,,2006-07-04,待田堂子,Telecom Animation Film,待田堂子,末永宏一,"真野玲,小山田桂子,末永宏一,博史池畠","末永宏一,滝口禎一,山縣亜紀,野口寛明","雨宮哲,濱田高行,大塚康生,佐藤利幸,友永和秀,横堀久雄",,12,209,283,34,22
2396,/subject/7573,変ゼミ OAD,OVA,6.7,变态生理研究班 OAD,上坪亮樹,,,2019-02-09,,XEBEC,鴻野貴光,上坪亮樹,上坪亮樹,近岡直,"西谷泰史,いまざきいつき",能戸隆,2,786,1038,61,51
2397,/subject/177998,Re:ゼロから始める休憩時間,TV,6.7,Re：从零开始的休息时间,芦名みのる,,,2016-04-08,,スタジオぷYUKAI,芦名みのる,,芦名みのる,,,,11,593,890,37,24
2398,/subject/7993,錬金3級 まじかる?ぽか～ん,TV,6.5,炼金三级魔法少女,八谷賢一,,,2006-04-05,井出安軌,REMIC,井出安軌,"米田和弘,舛成孝二,秋田谷典昭,岡村正弘,くるおひろし","秋田谷典昭,くるおひろし,岡村正弘,米田和弘,大隈孝晴","岡村正弘,鵜池一馬,泉保良輔",丸山修二,,12,84,117,16,14
2399,/subject/82896,私がモテないのはどう考えてもお前らが悪い! OAD,OVA,6.7,我不受欢迎，怎么想都是你们的错！ OAD,大沼心,,,2019-02-09,,,吉岡たかを,徳本善信,徳本善信,齊藤佳子,,,1,445,738,29,25
2400,/subject/48880,"Wake Up, Girls!",TV,6.8,,山本寛,,,2014-01-10,待田堂子,"Ordet,タツノコプロ",待田堂子,"高橋幸雄,板垣伸,伊藤良太,江島泰男,杉村苑美,山崎雄太,小俣真一","高橋幸雄,山崎雄太,野木森達哉,橋口洋介,加藤顕,小林恵祐","石原恵治,中山竜,飯塚正則,伊藤良太,鵜池一馬,しまだひであき,小林恵祐,普津澤時ヱ門,柳沢まさひで,高瀬さやか,清水博幸","小林恵祐,柳沢まさひで,長坂慶太,高瀬智章,普津澤時ヱ門",,12,1065,1221,165,180
2401,/subject/47760,爆走兄弟レッツ&ゴー!!MAX,TV,6.7,四驱兄弟MAX,加戸誉夫,,,1998-01-05,星山博之,XEBEC,星山博之,"杉谷光一,加戸誉夫,武藤公春,石原満","武藤公春,杉谷光一,渕上真,加戸誉夫","坂崎忠,高見明男,石原満","坂崎忠,飯飼一幸,朝来昭子,高見明男,浅野恭司,足立慎吾,平山英嗣,関口可奈味,石原満",下地志直,51,172,288,12,7
2402,/subject/153140,おしえて! ギャル子ちゃん,TV,6.8,告诉我！辣妹子酱,川口敬一郎,,,2016-01-08,川口敬一郎,feel.,川口敬一郎,川口敬一郎,"岡村正弘,新田義方,藤井隆文,松下周平,関大","藤崎賢二,高原修司,立田眞一",,"田中翔,宇佐義大",12,824,1050,66,92
2403,/subject/153195,アルスラーン戦記 OAD,OVA,6.6,亚尔斯兰战记 OAD,阿部記之,,,2019-02-09,,"ライデンフィルム,サンジゲン","上江洲誠,朱白あおい","井出安軌,西片康人","有冨興二,山内愛弥","石川準,吉田伊久雄,栗田聡美",,,2,136,238,18,7
2404,/subject/2912,グラビテーション,TV,6.7,万有引力,ボブ白旗,,,2000-10-04,横手美智子,スタジオディーン,"池田眞美子,横手美智子,面出明美","福島宏之,西村純二,佐山聖子,寺東克己,ボブ白旗,篠原俊哉","小坂春女,ボブ白旗,柳瀬雄之,吉田俊司,福島宏之,鈴木芳成,佐山聖子","工藤裕加,杉山東夜美,宮崎なぎさ,なかじまちゅうじ,竹田逸子,佐々木敏子","なかじまちゅうじ,時永宜幸,もといぎひろあき,高瀬健一,実原登",,13,336,462,28,30
2405,/subject/56116,いなり、こんこん、恋いろは。,TV,6.8,稻荷恋之歌,高橋亨,,岡本英樹,2014-01-15,待田堂子,プロダクションアイムズ,"待田堂子,金春智子,関根アユミ","加藤誠,高橋亨,岡本英樹,田所修,若林漢二,神戸洋行","加藤誠,江島泰男,岡本英樹,別所誠人,守田芸成,矢花馨,清水一伸,岩田義彦","猪股雅美,熊田亜輝,森前和也,橋本千絵,池田広明,小林真平,山内亜紀,辻智子,本多みゆき,藤田正幸,梶浦紳一郎,中島美子,向山祐治,木村泰大,大高美奈,沈宏","酒井啓史,神戸洋行,青木康哲,神谷智大",,10,1265,1531,172,170
2406,/subject/221020,全职高手 特别篇,WEB,6.7,全职高手 特别篇,,史涓生,,2018-04-27,,彩色铅笔动画,,,史涓生,,史涓生,,3,338,433,7,11
2407,/subject/20582,妖狐×僕SS,TV,6.8,妖狐×仆SS,津田尚克,,,2012-01-13,根元歳三,david production,"藤原ここあ,根元歳三","黒柳トシマサ,津田尚克,大脊戸聡,加藤敏幸,黒崎武,望月智充,森田宏幸,吉田泰三,平井義通","羽原久美子,吉田隆彦,江副仁美,黒柳トシマサ,津田尚克,大脊戸聡,黒崎武,平井義通,大嶋博之,向井雅浩,鈴木健一","蘇武裕子,小林亮,谷川政輝,吉井弘幸,加藤万由子,岡崎洋美,河野真貴,小谷杏子,飯塚晴子,清丸悟,岩岡優子,森幸子,橋本英樹,中屋了","小美野雅彦,飯飼一幸",前田俊博,13,2800,3366,328,403
2408,/subject/10225,カードファイト!! ヴァンガード,TV,6.6,卡片战斗先导者,辻初樹,,,2011-01-08,浦畑達彦,トムス・エンタテインメント,"砂山蔵澄,山田健一,江夏由結,冨田頼子","博多正寿,鈴木吉男,梅本唯,辻初樹,佐藤清光,尼野浩正,東海林真一","黒田幸生,山崎友正,金子篤二,佐藤清光,梅本唯,鈴木吉男","高橋和徳,小川一郎,桂正三,勝谷遥,濱口頌平,Kim Gi nam,池内直子,大貫希,佐藤道雄,糸島雅彦,関崎高明,志賀道憲,飯飼一幸,大塚八愛,臼田美夫","佐久間信一,酒井啓史",,65,128,114,50,62
2409,/subject/10285,BPS バトルプログラマーシラセ,TV,6.5,战争程序员白濑,林宏樹,,,2003-10-03,,AIC,,,"山内東生雄,川島宏","牧野竜一,佐藤道雄",,,15,80,114,25,5
2410,/subject/33002,みずいろ,OVA,6.5,水色,井硲清高,,,2019-02-09,,オー・エル・エム,山口亮太,,,倉嶋丈康,天衝,,2,66,98,6,5
2411,/subject/187976,最遊記RELOAD BLAST,TV,6.6,最游记 RELOAD BLAST,中野英明,,,2017-07-05,古怒田健志,プラチナビジョン,,宮繁之,,"Eum lk Hyun,林隆祥,Park Changhwan",飯飼一幸,,12,134,142,43,40
2412,/subject/226004,ひとり暮らしの小学生,WEB,6.6,独自生活的小学生,春日森春木,,,2017-10-10,,シグナル・エムディ,,,,,,,10,121,163,11,12
2413,/subject/20117,LAST ORDER -FINAL FANTASY VII-,OVA,6.6,最终幻想VII 最终密令,浅香守生,野村哲也,,2019-02-09,,MADHOUSE,犬飼和彦,,,"室井ふみえ,山田勝哉,香月邦夫",戸倉紀元,丸山正雄,1,120,191,6,3
2414,/subject/130093,不思議なソメラちゃん,TV,6.7,不思议美眉,いまざきいつき,,,2015-10-07,,セブン,いまざきいつき,いまざきいつき,いまざきいつき,いまざきいつき,いまざきいつき,安倍孝二,12,225,308,15,30
2415,/subject/228380,ピアノの森,TV,6.7,钢琴之森,中谷学,,,2018-04-08,伊丹あき,STUDIO GAINA,"伊丹あき,阿部美佳","アミノテツロー,吉田徹,鈴木龍太郎,佐伯昭志","鈴木龍太郎,吉田徹",,,浅尾芳宣,12,293,321,62,92
2416,/subject/1273,BLUE DROP ～天使達の戯曲～,TV,6.7,BLUE DROP 天使们的戏曲,大倉雅彦,,友田政晴,2007-10-02,高橋ナツコ,"旭プロダクション,ビースタック","高橋ナツコ,渡邊大輔","出合小都美,大倉雅彦,羽生尚靖,福田道生,静野孔文","出合小都美,羽生尚靖",,"増尾昭一,江原康之,亀井幹太,村木靖",,13,205,271,50,25
2417,/subject/6812,“文学少女”メモワールI-夢見る少女の前奏曲（プレリュード）-,OVA,6.7,学少女 做梦少女的前奏曲,多田俊介,,,2019-02-09,山田由香,Production I.G,笹野恵,石平信司,宇井良和,窪田康高,中村光宣,高畑裕一郎,1,686,1080,26,12
2418,/subject/168559,影鰐-KAGEWANI-承,TV,6.7,影鳄 承,高嶋友也,,,2016-04-01,,Tomovies,熊本浩武,,,,,宇佐義大,13,277,390,17,23
2419,/subject/175547,スタミュ OVA,OVA,6.4,高校星歌剧 OVA,多田俊介,,,2019-02-09,ハラダサヤカ,C-Station,ハラダサヤカ,"平田豊,京極義昭","京極義昭,平田豊","山下喜光,渡辺亜彩美,遠藤大輔",,,2,61,83,3,14
2420,/subject/8300,羊のうた,OVA,6.7,羊之歌,杉井ギサブロー,,,2019-02-09,,MADHOUSE,,,,瀬尾康博,,"相馬和彦,丸山正雄,松叶せつこ",4,331,430,25,11
2421,/subject/8544,GROOVE ADVENTURE RAVE,TV,6.6,圣石小子,渡部高志,,則座誠,2001-10-13,岸間信明,スタジオディーン,岸間信明,"新留俊哉,渡部高志,福島宏之","上坪亮樹,新留俊哉,平向智子,福島宏之",,,,51,103,150,26,17
2422,/subject/83731,Fate/kaleid liner プリズマ☆イリヤ「運動会 DE ダンス!」,OVA,6.7,Fate/kaleid liner 魔法少女☆伊莉雅 OAD,大沼心,,,2019-02-09,井上堅二,SILVER LINK.,水瀬葉月,湊未來,神保昌登,"出野喜則,渡辺亜彩美,高橋賢,山吉一幸,澤入祐樹,平田和也,野田めぐみ",神谷智大,,1,606,982,32,15
2423,/subject/36260,聖伝-リグ・ヴェーダ-,OVA,6.4,圣传,"江幡宏之,池上誉優",,,1991-06-01,,"ムービック,ソニー・ミュージックエンタテインメント",大川七瀬,加戸誉夫,加戸誉夫,高岡希一,福島喜晴,,2,57,93,7,5
2424,/subject/228898,ひもてはうす,TV,6.7,不受欢迎之家,石ダテコー太郎,,,2018-10-07,石ダテコー太郎,バウンスィ,,,,,,,12,228,235,37,66
2425,/subject/37416,猫神やおよろず OVA,OVA,6.7,猫神八百万OVA,桜井弘明,,,2019-02-09,待田堂子,AIC PLUS+,横谷昌宏,岡本英樹,岡本英樹,,,,1,219,350,14,11
2426,/subject/7383,絶対可憐チルドレン～愛多憎生！奪われた未来？～,OVA,6.5,绝对可怜children OVA,川口敬一郎,,,2019-02-09,,SynergySP,猪爪慎一,,,加々美高浩,中村章子,,1,89,161,12,3
2427,/subject/6814,“文学少女”メモワールIII-恋する乙女の狂想曲（ラプソディ）-,OVA,6.7,学少女 热恋少女们的狂想曲,,,,2019-02-09,,Production I.G,,,鈴木健太郎,,,高畑裕一郎,1,615,980,24,10
2428,/subject/24056,森田さんは無口。2,TV,6.7,森田同学很沉默 2,林直孝,,,2011-10-05,,セブン,,,,,,,13,524,732,41,23
2429,/subject/2293,エレメンタル ジェレイド,TV,6.7,武器种族传说,うえだしげる,,,2005-04-05,荒川稔久,XEBEC,"村山桂,花田十輝","山川吉樹,孫承希,菱川直樹,榎本明広,太田雅彦,安藤真裕","孫承希,菱川直樹,安東信悦,清水一伸,筑紫大介,河野利幸","今井雅美,高橋晃,岩崎光洋,加藤はつえ,崔富京,窪田康高,堀たえ子,前田明寿","高見明男,乘田拓茂,岡勇一,押山清高",,26,802,1109,113,71
2430,/subject/43404,PERSONA3 THE MOVIE #1 Spring of Birth,剧场版,6.7,女神异闻录3 剧场版 第一章 春生,秋田谷典昭,,,2013-11-23,,AIC,熊谷純,"福島利規,田口智久","福島利規,笹原嘉文","澤田美香,片山敬介,志賀道憲,草間英興","草間英興,石田慶一",,1,345,505,25,5
2431,/subject/211882,キミノヒカリ~あさがおと加瀬さん。~,WEB,6.6,你的光芒~牵牛花与加濑同学~,佐藤卓哉,,,2017-05-07,,ZEXCS,,佐藤卓哉,佐藤卓哉,坂井久太,,,1,159,255,3,3
2432,/subject/57933,ちょびっツ「ちびっツ」,OVA,6.6,人形电脑天使心：送东西,浅香守生,,,2019-02-09,,MADHOUSE,,浅香守生,浅香守生,,,,1,146,248,14,4
2433,/subject/8590,ウィンターガーデン,OVA,6.4,冬季花园,桜井弘明,,,2019-02-09,,J.C.STAFF,桜井弘明,桜井弘明,"桜井弘明,東海林真一","大木良一,池田広明,長谷川眞也",大木良一,,2,58,81,1,3
2434,/subject/19591,ロミオ×ジュリエット,TV,6.7,罗密欧与朱丽叶,追崎史敏,,高橋正典,2007-04-04,吉田玲子,GONZO,"吉田玲子,砂山蔵澄,高橋ナツコ","高橋幸雄,角田一樹,福田道生,山本裕介,稲垣隆行,和田高明,水瀬たむら,追崎史敏,城正克","角田一樹,高橋幸雄,熊谷雅晃,原田孝宏,和田高明,追崎史敏,市村徹夫,筑紫大介","岡本真由美,武本大介,本間充,朴旲烈,小林亮,佐藤陽子,樋口靖子,和田高明,白石達也,日下岳史,山崎輝彦,鈴木彩子","三輪和宏,奥野治男,外崎春雄,和田高明",,24,370,482,73,55
2435,/subject/1870,ハヤテのごとく!! アツがナツいぜ 水着編!,OVA,6.7,旋风管家 泳装篇,岩崎良明,,,2019-02-09,黒田洋介,J.C.STAFF,佐藤拓,岩崎良明,上野勝,藤井昌宏,滝本祥子,,1,646,1013,30,15
2436,/subject/4101,東京魔人學園剣風帖 龖 第弐幕,TV,6.5,东京魔人学园剑风帖 龙龙 第二幕,石平信司,,,2007-07-27,根元歳三,AICスピリッツ,,,内山まな,,,,12,85,141,15,9
2437,/subject/8725,ToHeart2 adnext,OVA,6.6,,,,,2019-02-09,,カオスプロジェクト,,,,,柳沢まさひで,,2,185,293,21,5
2438,/subject/134261,FAIRY TAIL OAD,OVA,6.4,妖精的尾巴 OAD,,,,2019-02-09,,,,アミノテツロー,"曽根利幸,所俊克,北村淳一","佐藤勝行,佐藤綾子",,,3,61,94,6,6
2439,/subject/184727,SUPER LOVERS 2,TV,6.6,超级恋人 第二季,石平信司,,渡部穏寛,2017-01-12,中村能子,スタジオディーン,"中村能子,山田由香,大場小ゆり","渡部穏寛,ボブ白旗,斉藤哲人,西本由紀夫,石平信司","中村近世,白石道太,奥野浩行,阿部達也,岩本保雄,渡部穏寛,ボブ白旗,門田英彦","挽本敦子,岡戸智凱,手島勇人,伊藤智子,吉田美和,本多みゆき,齋藤温子","室井ふみえ,杉田柊,斉藤哲人,なかじまちゅうじ,中嶋敦子",,10,158,218,15,33
